"Id","SalePrice"
1981,341843.136133333
1982,253079.239333333
1983,214724.005733333
1984,147328.9991
1985,198960.359633333
1986,205004.153533333
1987,157474.99
1988,151298.711766667
1989,151312.429066667
1990,198210.3129
1991,217412.623633333
1992,196117.079866667
1993,162828.923733333
1994,227467.672633333
1995,158406.511066667
1996,259945.028033333
1997,372795.2866
1998,364229.688333333
1999,234735.717366667
2000,302141.021666667
2001,252955.224166667
2002,250155.148933333
2003,288555.930766667
2004,292119.337833333
2005,260165.3807
2006,252581.039666667
2007,271592.4701
2008,204219.738366667
2009,199561.454533333
2010,188742.502933333
2011,134080.163933333
2012,156683.754333333
2013,181535.2481
2014,190985.380833333
2015,204860.075133333
2016,190060.6085
2017,197215.099833333
2018,124429.8372
2019,134164.477766667
2020,104913.452866667
2021,108983.094266667
2022,170803.541666667
2023,146561.065366667
2024,224235.5006
2025,363385.877466667
2026,159698.031433333
2027,135703.149966667
2028,142623.539466667
2029,167626.703133333
2030,299189.0901
2031,275833.952
2032,276932.727366667
2033,292402.957566667
2034,157989.042133333
2035,217743.1114
2036,214122.7953
2037,227322.661133333
2038,338311.928233333
2039,255206.909933333
2040,391441.6582
2041,295288.485133333
2042,200085.938333333
2043,160215.036666667
2044,166706.0278
2045,199658.328666667
2046,148732.7703
2047,142067.026933333
2048,139031.0814
2049,147804.0755
2050,169793.8766
2051,115301.450833333
2052,123988.534233333
2053,144577.516166667
2054,81528.5041666666
2055,162736.946666667
2056,133047.382333333
2057,128659.579
2058,220136.696833333
2059,129391.2533
2060,150494.8309
2061,165271.382566667
2062,133402.880533333
2063,114490.487933333
2064,137709.764666667
2065,120388.279933333
2066,166248.9565
2067,125788.4591
2068,144998.738766667
2069,93452.1213333334
2070,105069.894033333
2071,94913.0066666666
2072,105960.5874
2073,139376.564
2074,164805.676166667
2075,137135.569666667
2076,116019.782466667
2077,139808.0582
2078,132220.009066667
2079,129799.3145
2080,114363.438933333
2081,124959.378266667
2082,114604.477333333
2083,139649.848866667
2084,108893.896166667
2085,121557.164966667
2086,114633.5557
2087,113712.992
2088,102450.5942
2089,83779.0286666667
2090,132485.5765
2091,117707.9307
2092,123099.3413
2093,124787.241433333
2094,118266.5569
2095,141620.537233333
2096,80136.5888
2097,95341.7578666667
2098,143724.745
2099,49729.8647666667
2100,103211.3927
2101,125095.9317
2102,133875.028
2103,99218.5801666667
2104,127400.059233333
2105,128170.1198
2106,47436.7784666666
2107,205446.000433333
2108,114022.172466667
2109,106971.094066667
2110,138336.327
2111,146620.323466667
2112,132112.950866667
2113,111573.848833333
2114,112088.837566667
2115,154793.234133333
2116,115403.111366667
2117,146753.553366667
2118,120286.150833333
2119,104848.876266667
2120,124890.8727
2121,101711.3502
2122,89124.3428333333
2123,84452.8257333333
2124,168233.9713
2125,122982.291766667
2126,152007.2209
2127,146999.460166667
2128,130971.179766667
2129,98639.2242333334
2130,134558.037366667
2131,149750.953333333
2132,108231.254133333
2133,119687.2993
2134,103881.303733333
2135,92202.4551333334
2136,87696.0612333333
2137,99175.5065666667
2138,128282.627833333
2139,147421.347533333
2140,140416.335733333
2141,149253.2886
2142,133476.5916
2143,136707.094833333
2144,124600.986666667
2145,136602.142466667
2146,156505.642333333
2147,138575.637366667
2148,134681.902133333
2149,156258.729466667
2150,207234.9316
2151,120765.0548
2152,173266.792566667
2153,156289.041666667
2154,112427.439566667
2155,133147.8769
2156,253917.638133333
2157,208271.890033333
2158,250073.941
2159,213134.969666667
2160,164272.607
2161,278283.208133333
2162,453020.211066667
2163,379389.2118
2164,291610.6655
2165,172723.2529
2166,139720.327533333
2167,202749.799333333
2168,198174.777366667
2169,176689.341233333
2170,196607.2374
2171,153115.399
2172,137682.692466667
2173,159093.411666667
2174,211946.116333333
2175,327015.999633333
2176,344870.265833333
2177,223198.0202
2178,229376.808533333
2179,135198.869
2180,214594.395966667
2181,163091.547
2182,219187.926366667
2183,167828.740733333
2184,129068.583466667
2185,131872.753566667
2186,146582.2675
2187,155087.144466667
2188,151949.7266
2189,213695.069233333
2190,72413.2666666667
2191,80221.026
2192,94662.6522
2193,91320.2823666667
2194,106876.698333333
2195,117791.119166667
2196,108282.2536
2197,116691.357666667
2198,146974.5796
2199,157457.106266667
2200,144859.6923
2201,143068.029033333
2202,212300.0588
2203,149608.834
2204,156864.197466667
2205,103813.327366667
2206,136578.312933333
2207,224586.828666666
2208,247642.189633333
2209,193255.8961
2210,134647.4426
2211,117377.673433333
2212,115450.727866667
2213,99629.0597
2214,130379.901366667
2215,107099.151266667
2216,149993.110633333
2217,87002.7674666666
2218,94421.2612
2219,61784.7650333333
2220,62477.405
2221,308611.1157
2222,243131.5985
2223,270641.496366667
2224,187340.621433333
2225,113303.433466667
2226,189072.837133333
2227,206203.9367
2228,285950.460333333
2229,254403.116433333
2230,148298.564066667
2231,211746.597233333
2232,173585.298266667
2233,188865.309166667
2234,255638.9676
2235,217242.0186
2236,276847.209733333
2237,394970.242333333
2238,177117.695766667
2239,108988.498666667
2240,153200.5575
2241,153961.374666667
2242,135839.774966667
2243,134616.062333333
2244,89678.6966666666
2245,94485.2266666667
2246,139587.562
2247,109402.191766667
2248,120397.8426
2249,117156.602866667
2250,137212.1085
2251,113965.202766667
2252,180212.364
2253,137273.0448
2254,155175.789133333
2255,172864.8214
2256,158366.563
2257,189820.233333333
2258,141450.011466667
2259,167546.454533333
2260,148835.5062
2261,214985.2559
2262,241366.009266667
2263,375208.466733333
2264,531310.0396
2265,175388.724266667
2266,289883.6721
2267,358666.714833333
2268,415133.0087
2269,144093.983833333
2270,180696.791866667
2271,213295.036066667
2272,184041.7001
2273,168281.334133333
2274,156397.713
2275,144961.128433333
2276,157075.1174
2277,174380.148933333
2278,136982.9757
2279,120316.4673
2280,118949.228166667
2281,155418.053333333
2282,176516.387333333
2283,103335.520166667
2284,106799.541966667
2285,141798.540166667
2286,128926.292966667
2287,378978.476166667
2288,331149.700666667
2289,416484.4681
2290,487501.197033334
2291,376556.3594
2292,436188.8381
2293,490693.180166667
2294,474475.6002
2295,491500.757966667
2296,290161.106333333
2297,337555.898766667
2298,374412.1042
2299,401529.9745
2300,384559.606033333
2301,310038.4202
2302,246586.289833333
2303,251909.939866667
2304,266140.3185
2305,173883.758333333
2306,163115.37
2307,166020.888666667
2308,245098.083766667
2309,296757.7821
2310,209986.1814
2311,163757.522966667
2312,163954.701933333
2313,159794.3713
2314,161008.060633333
2315,164710.644533333
2316,174538.303933333
2317,161490.923933333
2318,162419.590966667
2319,165656.929833333
2320,162207.0793
2321,260674.125666667
2322,159238.451666667
2323,173643.7925
2324,158305.4315
2325,201743.920833333
2326,159315.0374
2327,184961.134733333
2328,203068.671966667
2329,163216.440433333
2330,162978.858566667
2331,394012.059666666
2332,451314.918866667
2333,343033.344433333
2334,293539.302666667
2335,289494.936
2336,345212.880766666
2337,173205.184433333
2338,323622.986866667
2339,250476.982133333
2340,396050.042533333
2341,197800.698166667
2342,251537.958833333
2343,213603.2177
2344,207945.218566667
2345,271406.1966
2346,247573.6096
2347,201759.960266667
2348,236178.5026
2349,183824.907733333
2350,341420.066333333
2351,287403.694533333
2352,298648.884733334
2353,281859.467166667
2354,128561.3143
2355,135485.128366667
2356,140096.607833333
2357,153990.894333333
2358,206695.499233333
2359,120801.7832
2360,111165.778633333
2361,135120.098733333
2362,240192.857866667
2363,137467.593933333
2364,150483.931133333
2365,249138.636133333
2366,242322.223866667
2367,257079.846566667
2368,205556.022966667
2369,261771.608166667
2370,166702.634466667
2371,168750.226166667
2372,186093.5706
2373,291657.454033333
2374,305368.632233333
2375,253497.792866667
2376,222771.892866667
2377,379972.249533333
2378,141167.581
2379,196764.257833333
2380,146639.967066667
2381,161725.2841
2382,176159.219333333
2383,201826.801666667
2384,229517.684066667
2385,167578.185466667
2386,140732.784033333
2387,135365.937966667
2388,100152.837366667
2389,128256.8052
2390,135314.0461
2391,144488.6365
2392,115372.798966667
2393,154820.084366667
2394,146602.6764
2395,207742.082666667
2396,152464.313933333
2397,210026.247833333
2398,132360.3986
2399,57822.9198666667
2400,57621.7697333333
2401,108292.327533333
2402,134617.636633333
2403,144330.7281
2404,148915.5831
2405,159850.1254
2406,146914.082666667
2407,125407.3632
2408,137438.035333333
2409,133730.884066667
2410,162444.4623
2411,110254.9091
2412,155589.330166667
2413,135021.547066667
2414,142184.457966667
2415,124065.246833333
2416,126920.924733333
2417,137979.0647
2418,121049.8315
2419,101291.751066667
2420,130940.116266667
2421,146153.070333333
2422,112067.3718
2423,120543.613033333
2424,148900.827
2425,221005.2077
2426,126486.399033333
2427,136635.4254
2428,172639.8682
2429,119860.950466667
2430,139112.940366667
2431,103435.385066667
2432,142698.4993
2433,142923.895366667
2434,132951.4924
2435,140216.1995
2436,108174.3085
2437,98142.7367333334
2438,128751.526833333
2439,110970.8068
2440,109765.0343
2441,98812.4051333333
2442,105370.457866667
2443,116403.61
2444,129415.2693
2445,66963.2637
2446,124035.177266667
2447,219745.1361
2448,146974.9431
2449,109996.025066667
2450,136732.4893
2451,125227.2176
2452,171536.279366667
2453,96018.4089
2454,132365.286666667
2455,114713.267033333
2456,127936.360166667
2457,123201.593233333
2458,125868.254866667
2459,113278.051133333
2460,137804.2876
2461,116700.7661
2462,129324.483866667
2463,116437.4517
2464,177907.259133333
2465,148297.367233333
2466,105473.987366667
2467,138429.6277
2468,91788.0323
2469,83055.5675333333
2470,179820.628
2471,192132.773333333
2472,153240.7482
2473,106867.6926
2474,95968.7850333333
2475,205021.296266667
2476,101185.455233333
2477,133019.058333333
2478,158154.4574
2479,105561.5233
2480,148041.094766667
2481,120980.486566667
2482,134744.1741
2483,112130.2158
2484,109479.288833333
2485,124183.2666
2486,143288.790366667
2487,160505.21
2488,150977.001666667
2489,150994.7986
2490,149758.756666667
2491,93148.9648333333
2492,165785.039333333
2493,148159.743666667
2494,158224.595733333
2495,89444.5073666667
2496,243153.474266667
2497,152166.936566667
2498,109010.6581
2499,86070.8790333333
2500,120627.827866667
2501,128557.667233333
2502,146561.8946
2503,107906.9017
2504,165243.3263
2505,221512.748533333
2506,294066.7889
2507,327639.186066667
2508,285693.566066667
2509,220559.141633333
2510,254804.6212
2511,157345.055666667
2512,187034.1308
2513,206485.448
2514,254264.4168
2515,142470.446733333
2516,156980.405
2517,131926.546633333
2518,147352.524333333
2519,210341.182366667
2520,193130.692933333
2521,167823.698466667
2522,213598.321833333
2523,133085.0236
2524,134953.9478
2525,151543.3167
2526,136966.1982
2527,112382.187466667
2528,128069.604433333
2529,129571.537333333
2530,117656.256666667
2531,241174.125633333
2532,205701.981066667
2533,167800.112866667
2534,255419.7572
2535,310413.844133333
2536,219483.309266667
2537,258621.308966667
2538,157535.0636
2539,170960.826566667
2540,157958.386666667
2541,163748.366233333
2542,142840.338
2543,134606.659666667
2544,119236.880766667
2545,135133.7673
2546,132445.379133333
2547,141607.207
2548,147326.1673
2549,144972.550966667
2550,373044.3112
2551,127574.587633333
2552,125266.61
2553,55453.3197
2554,105312.892966667
2555,122862.280666667
2556,108162.6906
2557,105413.105566667
2558,142564.775933333
2559,122514.288033333
2560,135902.310933333
2561,135497.725633333
2562,128179.6336
2563,152651.976833333
2564,204942.688966667
2565,133885.248
2566,150271.781966667
2567,122466.007
2568,174093.348466667
2569,178237.744666667
2570,114045.641866667
2571,152937.720333333
2572,167372.5843
2573,213794.089166667
2574,292087.992533333
2575,124908.983166667
2576,129358.479833333
2577,150598.9242
2578,94696.5464
2579,52527.8863
2580,121495.215766667
2581,130043.631
2582,117575.269133333
2583,289759.842233333
2584,155895.4944
2585,154687.059933333
2586,206741.916933333
2587,173306.662833333
2588,139924.314166667
2589,148916.716733333
2590,214672.0456
2591,213271.654533333
2592,204344.6545
2593,261931.1814
2594,157345.789833333
2595,232002.590533333
2596,331078.125933333
2597,184496.8397
2598,261963.3024
2599,362466.102766667
2600,170740.365166667
2601,134831.564833333
2602,79397.5818333333
2603,92231.8254666666
2604,97806.793
2605,63243.674
2606,152314.896666667
2607,170335.4294
2608,175294.2387
2609,158539.491266667
2610,120402.216533333
2611,114378.400433333
2612,149767.985866667
2613,130989.710966667
2614,126713.375333333
2615,147012.290466667
2616,139110.009166667
2617,178668.296366667
2618,160213.996033333
2619,213380.3176
2620,166549.282066667
2621,160545.916733333
2622,168008.703766667
2623,266113.517533333
2624,296744.3314
2625,346691.335666667
2626,146007.409066667
2627,199566.820466667
2628,494990.573333333
2629,700147.629066667
2630,395915.988066667
2631,478157.85
2632,472856.266633333
2633,307463.180266667
2634,423419.3407
2635,151870.529666667
2636,180001.0383
2637,177476.631166667
2638,257916.840566667
2639,165015.169733333
2640,157515.873333333
2641,102773.0231
2642,170248.804533333
2643,108501.563666667
2644,124936.066566667
2645,112197.395066667
2646,105663.105133333
2647,113567.2357
2648,142943.1645
2649,136251.459866667
2650,142623.193033333
2651,149309.8594
2652,528971.185533333
2653,285187.985533333
2654,242208.521966667
2655,423016.453833333
2656,371476.331833333
2657,346386.931466667
2658,317570.491933333
2659,348233.4848
2660,372714.270166667
2661,373146.5207
2662,366716.036733333
2663,296385.075033333
2664,292230.454233333
2665,357172.832833333
2666,291778.242766667
2667,160270.602133333
2668,167369.928666667
2669,157536.135
2670,299322.8463
2671,167510.811733333
2672,166720.279866667
2673,199373.688333333
2674,186721.427766667
2675,153185.3322
2676,169325.512966667
2677,179079.998333333
2678,261183.1566
2679,313458.602933333
2680,319411.604966667
2681,433687.723066667
2682,384968.609866666
2683,580521.9532
2684,292040.643866667
2685,374137.646333334
2686,265483.740966667
2687,355891.457666666
2688,236328.920166667
2689,244349.542166667
2690,558566.6976
2691,190764.150266667
2692,132632.892666667
2693,173283.5078
2694,129912.434833333
2695,176398.420233333
2696,176511.961
2697,183784.132933333
2698,197813.954666667
2699,159282.505766667
2700,138658.6258
2701,151160.934933333
2702,103975.1188
2703,132282.444766667
2704,142128.9162
2705,115497.091033333
2706,118578.209166667
2707,126288.449033333
2708,134088.387766667
2709,107888.1099
2710,130609.848033333
2711,280145.511466667
2712,412457.7294
2713,161258.548166667
2714,131731.391833333
2715,157661.054133333
2716,139717.689966667
2717,206691.138833333
2718,256568.13
2719,148870.025066667
2720,150919.757066667
2721,141023.014466667
2722,161875.023266667
2723,148227.642033333
2724,125867.1654
2725,135474.6318
2726,147323.678
2727,202341.344433333
2728,162567.256166667
2729,150787.980666667
2730,142332.030166667
2731,133030.300866667
2732,123279.682333333
2733,156288.0132
2734,137061.474966667
2735,133697.578333333
2736,148096.502233333
2737,126135.0155
2738,135389.710933333
2739,154755.756833333
2740,137102.3873
2741,149595.4393
2742,143671.2106
2743,143090.245066667
2744,151510.875
2745,137666.155266667
2746,132177.584733333
2747,149261.5629
2748,122869.994166667
2749,128252.9615
2750,134228.979966667
2751,130345.13
2752,243269.445266667
2753,146694.025866667
2754,217428.026466667
2755,120588.526433333
2756,93412.22
2757,52864.5657333333
2758,81652.4588333333
2759,151642.6805
2760,122822.8305
2761,151965.509
2762,144089.324
2763,171465.404466667
2764,160668.385
2765,260516.8211
2766,136497.002966667
2767,65465.1423666667
2768,122735.564933333
2769,128351.589733333
2770,149321.284
2771,121589.063266667
2772,117036.843466667
2773,147690.673833333
2774,125152.515
2775,108596.0076
2776,133122.730666667
2777,138230.5967
2778,115292.1336
2779,125845.350733333
2780,100006.308
2781,109362.945033333
2782,88868.8137333333
2783,100752.871566667
2784,117990.747066667
2785,124732.259366667
2786,70723.8166666667
2787,117556.369766667
2788,89303.1564
2789,161432.4128
2790,84720.3358
2791,111894.148433333
2792,47347.7195
2793,169468.792366667
2794,109560.0197
2795,117100.869533333
2796,108432.605433333
2797,194911.378533333
2798,104626.8968
2799,113287.763833333
2800,53088.0142333333
2801,107514.729866667
2802,127572.096666667
2803,165782.824666667
2804,147063.519866667
2805,100152.887233333
2806,86165.5766
2807,145966.327666667
2808,149214.662166667
2809,142026.492466667
2810,133098.9601
2811,163302.120733333
2812,158244.4
2813,149209.715066667
2814,147064.4832
2815,110273.586333333
2816,229523.249933333
2817,138379.166666667
2818,125787.366266667
2819,160428.649233333
2820,138107.501666667
2821,105763.680333333
2822,195097.495733333
2823,261696.1001
2824,184821.137333333
2825,164470.098166667
2826,129701.7398
2827,132585.8055
2828,204567.855866667
2829,194964.5689
2830,196658.003
2831,156529.233366667
2832,242618.6487
2833,312530.229
2834,191833.023833333
2835,201695.608266667
2836,177854.7591
2837,147822.700333333
2838,142200.826766667
2839,176854.801666667
2840,162930.411866667
2841,191399.910133333
2842,204213.937366667
2843,148712.625833333
2844,158716.581933333
2845,116830.595166667
2846,195602.4419
2847,194327.561666667
2848,247750.947333333
2849,176486.749866667
2850,286432.986466667
2851,221320.855066667
2852,217089.414333333
2853,214386.192233333
2854,137501.3803
2855,172802.685
2856,186897.6785
2857,158763.777866667
2858,181609.548333333
2859,121791.292533333
2860,117252.800433333
2861,123882.691033333
2862,155278.3711
2863,122136.592833333
2864,226594.406033333
2865,129670.126
2866,136454.7635
2867,91327.1020333333
2868,107055.208766667
2869,107511.5208
2870,144067.954066667
2871,88555.5212333334
2872,50497.2303
2873,96705.1240666667
2874,131077.070466667
2875,104321.534833333
2876,156184.890066667
2877,134977.839133333
2878,168399.0628
2879,140448.0101
2880,93950.8162333333
2881,152392.3367
2882,150156.967666667
2883,171648.135333333
2884,164047.561433333
2885,156111.136333333
2886,201147.245966667
2887,94410.3161666667
2888,126761.297333333
2889,49736.64
2890,91630.7523666667
2891,130461.982333333
2892,56242.2340333333
2893,100569.170933333
2894,49067.5963333333
2895,310614.333333333
2896,284363.7571
2897,203942.3858
2898,161442.071666667
2899,255949.387566667
2900,158381.5489
2901,189661.322333333
2902,170960.5944
2903,382229.526233333
2904,354124.641166667
2905,115876.899066667
2906,183318.564533333
2907,118282.259866667
